AgeMonths,RelativeDeviation,FeedsStdDev,PctDaysOutOfRange,Label
22,0.217895,0.758589,0.359405,Warning
22,0.20114,0.826883,0.483794,Normal
1,-4.06431,1.18563,0.359301,Normal
1,0.270784,0.539038,0.475402,Normal
3,-0.880966,0.685008,0.352735,Normal
4,-0.469023,1.12552,0.0869135,Normal
11,-2.42615,0.199615,0.319864,Normal
6,-0.666003,1.10354,0.461317,Normal
18,1.12044,0.756376,1,Warning
10,0.0647187,0.415774,0.46108,Normal
18,-0.245136,0.799196,0.241618,Normal
7,-0.632218,1.21476,0.113118,Normal
20,-0.9942,0.52653,0.149421,Normal
6,0.326489,1.13053,0.776406,Normal
16,3.03793,1.28551,0.806738,Warning
9,0.671008,0.437785,0.346957,Normal
18,-0.169833,0.389863,0.448752,Normal
0,2.87829,1.4806,0.262123,Normal
4,0.11629,0.76295,0.149774,Normal
14,0.925045,0.68763,0.643203,Warning
15,-0.44806,0.846234,0.26812,Normal
13,0.363472,0.249621,0.271789,Normal
8,0.614325,0.959506,0.335119,Normal
6,-3.55511,0.331635,0.702529,Critical
0,-1.62972,0.756444,0.438201,Normal
14,0.320306,0.78387,0.472538,Normal
11,2.57047,0.74597,0.280315,Normal
19,-1.33254,1.08711,0.66974,Warning
5,1.58643,1.32375,0.586039,Normal
3,-3.25005,0.763263,0.563849,Normal
0,-0.649653,1.01674,0.277182,Normal
15,0.0278254,0,0.360831,Normal
7,-1.48312,1.35986,0.937943,Critical
15,3.39377,0.10122,1,Critical
3,0.468321,0.62589,0.874054,Warning
20,0.0516702,0.678431,0.402483,Normal
17,-0.639768,1.19034,0.695975,Warning
17,0.936178,0.829413,0.0538171,Normal
21,1.54653,0.109052,0.618684,Warning
14,-0.69329,0.166072,0.471485,Normal
19,-1.09108,0.292046,0.52006,Normal
17,-1.54634,1.21174,0.726302,Warning
11,-0.973175,0.522309,0.168771,Normal
18,0.153354,1.05315,0,Normal
9,-0.585595,0.365608,0.126687,Normal
21,0.114097,0.596548,0.180538,Normal
22,3.10045,0.977704,0.840171,Warning
5,-0.22941,0.359851,0.0319443,Normal
18,0.720042,0.598311,0.263825,Normal
5,-0.0301182,1.06146,0,Normal
10,-2.20841,1.0698,0.948501,Critical
23,0.222343,0.303108,0,Normal
8,-0.653054,0.755538,0.148834,Normal
11,0.758893,1.33157,0.634793,Warning
19,2.51257,0.791939,0.626185,Warning
10,0.618545,0.415789,0.263749,Normal
20,-3,0.780628,0.845947,Warning
4,0.361799,0.11669,0.613149,Normal
9,-2.8671,0.994946,1,Critical
18,-0.83789,0.402717,0.144652,Normal
4,-2.45301,0.490676,1,Critical
4,0.681662,1.50813,0.0935847,Normal
19,0.131037,0.878349,0.548474,Normal
4,-0.290504,0.597328,0.380819,Normal
8,-1.45669,0.289228,0.887901,Warning
3,-1.62561,1.34646,0.952021,Critical
18,1.37754,0.503796,0.391408,Normal
10,-0.437381,0.542904,0.395403,Normal
4,0.821427,0.446441,0.0934857,Normal
18,-0.845828,0.993386,0.209365,Normal
6,0.381864,1.32785,0.508247,Normal
8,-0.55058,0.790413,0.291791,Normal
19,-0.160074,0.818395,0.241443,Normal
23,-1.25697,0.872669,0.773336,Warning
10,3.96468,0.963254,0.50278,Normal
7,-0.785718,0.34273,0,Normal
6,-2.93351,0,0.980266,Critical
17,-0.21611,1.10718,0,Normal
12,0.0664307,0.050309,0.269733,Normal
1,-3.12303,0.583229,0.797767,Warning
3,-0.819544,0.613463,0.160981,Normal
18,2.11395,0.655496,0.952586,Critical
16,0.564326,0,0,Normal
9,2.5182,0.957701,0.982976,Critical
23,0.265566,0.339213,0.315582,Normal
18,-1.45779,0.805732,0.954219,Critical
19,2.39907,0.514928,0.556797,Normal
9,-1.13731,0.884999,0.713064,Warning
16,1.33812,0.254435,0.631243,Warning
10,-0.352606,0.513871,0.162622,Normal
22,2.05847,0.477525,1,Critical
6,3.65974,0.791813,1,Critical
18,-0.370305,0.638373,0.433965,Normal
1,0.382232,0,0.289285,Normal
21,0.663519,0.331764,0.500042,Normal
15,-0.460876,0.935308,0.451135,Normal
6,0.977564,0.310497,0.452183,Normal
10,0.701129,0.277247,0,Normal
14,-0.597508,0.0790511,0.0978364,Normal
3,-0.707294,0.136136,0.50137,Normal
10,3.82504,0.517115,1,Critical
4,0.690007,0.597803,0,Normal
10,1.00236,0.352015,0.705166,Critical
19,0.701834,1.08646,0.400864,Normal
9,-0.247625,0.619663,0.164009,Normal
13,1.09908,0,0.773385,Warning
21,1.53576,0.208385,0.919484,Critical
15,-0.345196,0.597113,0,Normal
11,-1.09097,1.13096,0.95611,Warning
8,-3.20942,0.623852,0.844025,Warning
19,0.423603,0.792093,0.289858,Normal
8,-0.0207837,0.100206,0.284381,Normal
17,0.208195,0.616904,0.500538,Normal
0,-2.10597,0.698479,0.592004,Normal
1,-0.17689,0.510271,0.168919,Normal
7,-1.46669,0.901113,0.777489,Warning
3,0.255189,0.671235,0.419016,Normal
0,3.60332,0.586022,0.996058,Critical
20,-1.22164,0.336475,0.886325,Warning
5,-0.196479,0,0.213841,Normal
4,-0.84701,0.226185,0,Normal
18,-2.60196,0.48333,0.981351,Critical
4,-0.293967,0.270408,0,Normal
22,0.949233,0.395767,0.381089,Normal
17,-0.613825,0.406158,0.239795,Normal
21,-2.58868,1.47039,0.934287,Critical
4,1.64429,0.888717,0.870674,Warning
11,2.24728,0.107698,0.780274,Warning
21,3.19512,0.356565,0.528302,Normal
16,1.54452,1.23054,0.803797,Warning
15,3.53486,0.653606,0.613146,Warning
13,-3,0.761865,1,Warning
0,0.986275,0,0,Normal
19,-0.413061,0.0451393,0.749591,Warning
6,-0.323785,0,0.0903351,Normal
22,0.96953,0.577663,0.119086,Normal
16,3.1777,0.117223,0.91433,Critical
5,-3.55173,0.995416,0.572501,Normal
14,-0.155433,0.778455,0.127322,Normal
12,2.98428,0.347481,0.665068,Warning
15,-0.313681,0.69778,0.495627,Normal
11,0.156901,0.512405,0.641749,Normal
0,-1.67502,0.234824,0.709094,Warning
11,-0.757757,0.907171,0.425703,Normal
19,-1.04364,0.675608,0.53068,Normal
5,1.12168,0.272012,0.80991,Warning
17,-0.458682,0.142484,0.109185,Normal
11,-0.156092,0,0.403396,Normal
9,-2.15152,0,0.790488,Warning
8,0.199517,0.855021,0,Normal
3,-0.0713998,1.32625,0,Normal
1,-0.925551,0.271828,0.0374616,Normal
17,0.247157,1.18513,0.344039,Normal
2,0.127983,0,0.624546,Normal
2,0.685917,0.294834,0.350198,Normal
17,0.926416,0.222023,0.373078,Normal
5,0.0210621,0.32755,0.873116,Normal
13,-0.618711,0.861493,0,Normal
16,0.20121,0.792642,0.475353,Normal
16,-0.161279,0,0.350162,Normal
3,-0.390503,0.927595,0,Normal
20,-2.62364,0,0.646463,Warning
15,-2.65235,0.423472,1,Critical
8,-1.7726,0.208539,0.471053,Normal
22,0.944935,0.066154,0.133901,Normal
17,0.727347,0.501612,0.353798,Normal
5,1.30701,0.663847,0.707877,Warning
11,-2.00691,0.782591,0.899771,Warning
7,3.80266,1.3263,0.483665,Normal
8,-0.201346,0.0344877,0.416463,Normal
20,0.403339,0.0459402,0.122385,Normal
20,-1.29523,0.650484,0.67717,Warning
13,-0.297828,0.56716,0,Normal
23,0.00518551,0.733762,0,Normal
18,1.20229,1.20988,0.20053,Normal
8,-2.42578,0.256258,1,Critical
23,-0.809376,1.06135,0.400818,Normal
8,-2.12658,0.374741,0.61063,Warning
18,-0.393303,0.826989,0.416519,Normal
22,1.38639,0.343309,0.92687,Critical
8,-0.246166,0.756487,0.269884,Normal
4,1.02732,1.36255,0.922287,Warning
20,2.96371,0.784833,0.810049,Warning
2,0.575024,0.511178,0.244989,Normal
15,2.29078,0.571209,0.78165,Warning
19,-0.565068,0.993404,0.309439,Normal
20,-0.401489,0,0.266594,Normal
19,0.129878,0.439936,0.57534,Normal
2,1.11059,0,1,Warning
17,0.857696,0.114052,0.40654,Normal
5,-0.480711,0.218977,0.366631,Normal
6,-0.610747,0.969161,0.761535,Warning
11,0.811725,1.03493,0.196094,Warning
21,2.13403,0.723862,0.933843,Critical
12,-0.561728,0.759674,0.239124,Warning
22,-0.335288,1.248,0.303139,Normal
15,-0.937598,0.399398,0.434948,Normal
23,-2.25825,0.236716,0.582085,Warning
17,1.93492,0.114013,1,Critical
5,0.115334,0.540594,0.032938,Normal
13,-2.25894,0.630153,0.692954,Warning
15,1.50431,0.687932,0.890354,Warning
5,0.331726,1.04304,0.277317,Normal
20,-3,0.528473,0.651178,Warning
14,0.516647,1.45658,0.249971,Normal
19,-0.35806,0.320088,0.222277,Normal
9,-2.09921,0.672939,0.509963,Normal
14,-1.23102,0.390258,0.279605,Normal
16,2.67357,0.0412096,0.236795,Normal
21,0.588918,0.919103,0.493266,Normal
22,2.2467,0.372404,0.104782,Normal
1,0.819546,0.183344,0.35046,Normal
11,0.766017,0.292141,0,Normal
5,-2.24346,0,0.402281,Normal
4,4.80173E-05,0.0825428,0.145797,Normal
15,0.586787,0,0.129991,Normal
6,-0.272538,0.413405,0.0445774,Normal
11,-0.666262,0.340109,0.00556832,Normal
2,0.518665,0.627411,0,Normal
16,3.35331,0.315491,0.742927,Warning
11,-0.0802808,0.953237,0.281903,Normal
13,0.226719,0.877123,0.420596,Normal
5,-0.603622,0.929972,0,Normal
18,0.788953,0.344778,0.643626,Warning
8,0.857382,0.519529,0,Normal
23,-2.41073,0.707378,1,Critical
17,0.81321,0.542875,0.0772103,Normal
4,3.6432,0,1,Critical
11,-3,0,0.815849,Warning
16,1.43515,0.500906,0.723414,Warning
1,-2.50176,0.628242,0.716349,Warning
0,-0.175743,1.19872,0.643969,Normal
2,-2.41182,0.0681967,0.835826,Warning
19,2.10748,0.759675,0.759403,Warning
1,-0.473667,0.22818,0.145315,Normal
15,-0.58934,0.387761,0.0885148,Normal
20,-2.42312,0.456582,1,Critical
6,0.489644,0.701468,0.349025,Normal
10,1.12376,0.587524,0.545823,Normal
6,0.508054,0.611883,0,Normal
1,0.959754,0.619426,0.411126,Normal
0,-0.565237,0.196373,0.246197,Normal
6,3.35023,0.721712,0.743551,Warning
2,2.88475,0.954861,0.758207,Warning
23,0.137958,0.263027,0.549543,Normal
3,1.55641,0.552856,0.729639,Warning
10,-3,0.569468,0.882805,Warning
6,-1.93612,0.453934,0.802836,Warning
15,-1.09801,0,1,Warning
18,-0.755674,0.582466,0.116807,Normal
11,0.426833,0.799518,0.116658,Normal
2,3.44577,0.244012,0.900163,Critical
22,0.431602,1.80203,0.725083,Warning
7,-0.535616,0.270994,0.278521,Normal
0,2.95035,0.755047,0.537758,Normal
20,-0.890732,0.798491,0.0467693,Normal
14,3.41494,0.740619,0.544676,Normal
4,0.78941,0.617584,0.552351,Normal
11,3.58064,0.52837,0.54791,Normal
9,-0.420842,0.53647,0.0435032,Normal
19,0.983097,0.827341,0.599562,Normal
23,-0.683196,0.410106,0.162145,Normal
8,-0.441193,0.759079,0.251936,Normal
22,-0.300998,0.584128,0,Normal
13,-1.5693,0.563057,0.38033,Normal
14,-1.09555,0.647458,0.82601,Warning
15,-0.738231,0.535904,0,Normal
3,2.50325,1.29917,0.843709,Warning
5,2.64876,0.172117,1,Critical
6,0.607584,0,0.347748,Normal
22,0.311892,0,0.759227,Normal
14,0.51189,1.37726,0.10151,Normal
2,0.503256,1.06163,0.212678,Normal
16,-0.431568,0.0716579,0,Normal
12,-0.600255,1.10423,0.705142,Warning
6,0.209047,0.338033,0.399739,Normal
7,-3.32561,0.714437,0.829229,Warning
16,0.406477,0.121977,0.200461,Normal
3,0.723668,0.882053,0.551621,Normal
5,-2.93337,0.2639,0.724026,Warning
18,-1.86204,0.71094,0.471925,Normal
7,-0.180349,0.425789,0,Normal
9,0.48302,0.349641,0.610931,Warning
12,-1.45121,0.979906,0.817288,Warning
7,-0.682326,0.717198,0.125524,Normal
15,1.6042,0.100691,1,Critical
3,2.99106,0.57251,0.577716,Normal
22,-1.97545,0.818597,1,Critical
7,0.529532,0.685052,0.215678,Normal
4,-1.85839,0.297596,0.502851,Normal
16,-0.218878,0,0.658646,Normal
16,0.59847,0.254307,0.0881181,Normal
11,0.967757,0.768958,0.688119,Warning
20,-0.535167,0.873689,0,Normal
22,2.38941,1.21451,0.597221,Normal
5,-3.96992,0.680929,0.57107,Normal
0,1.41747,0.763905,0.676593,Warning
20,-0.561162,0.877205,0.355271,Normal
7,1.95954,0.148681,0.699834,Warning
17,0.322403,1.00297,0.32382,Normal
18,0.983038,1.45969,0.212765,Normal
15,0.12132,0.730713,0.151755,Normal
20,0.335806,0.980806,0.295061,Normal
1,-0.189157,0.420434,0,Normal
3,-2.43603,0.847602,0.472709,Normal
13,1.15615,0.934484,1,Warning
5,1.76787,0.605804,0.957732,Critical
7,0.767521,0.438811,0.813201,Warning
14,-0.892219,0.676251,0,Normal
8,2.40881,0.556047,0.492045,Normal
6,1.29497,0.635413,0.718472,Warning
12,3.67248,0.492448,0.530431,Normal
14,-1.35913,0.363388,0.915318,Critical
22,-0.532107,0.557266,0.658723,Warning
0,2.75327,0.871304,0.904334,Critical
8,0.971744,0.567163,0.363598,Normal
20,0.609991,0.442358,0.543053,Normal
4,0.374092,0.832202,0.298286,Normal
16,-2.40116,0.269567,0.799079,Warning
1,-1.94233,0,0.735618,Warning
4,-0.501022,0.756495,0.420505,Normal
10,0.924763,0.746002,0.406106,Normal
21,-3,0.673077,0.521999,Normal
11,0.388446,0.836701,0,Normal
10,0.422597,0.018187,0.507454,Warning
22,-1.49213,0.293491,0.945285,Critical
4,0.35421,1.31352,0.0141211,Normal
5,1.52587,1.04834,0.833183,Warning
4,0.356141,0.174448,0.230688,Normal
1,1.02197,0.902571,0.880636,Critical
18,-0.344088,0.417826,0.59745,Normal
16,-2.72996,0.748732,0.557632,Normal
6,0.515152,0.304351,0.0856002,Normal
12,1.88573,0.421694,0.965696,Critical
20,-1.69179,0.635143,0.715633,Normal
20,-0.523199,0.307258,0.175145,Normal
4,0.192686,0.350134,0.118401,Normal
2,-0.784279,0.533512,0,Normal
22,0.216862,0.412393,0.256611,Normal
17,1.69309,0.949624,0.620619,Warning
14,3.52798,0.698334,0.417482,Normal
2,-0.998308,0,0.212762,Normal
5,-0.265511,1.03488,0.170345,Normal
6,-1.13532,0.0324418,0.243394,Normal
15,0.176445,0.439183,0.262139,Normal
22,-0.594471,0.865475,0.0261574,Normal
13,-0.442747,0.331247,0.167747,Normal
14,-0.274041,0.648262,0,Normal
8,-1.8536,0.609446,1,Critical
2,2.36411,0.537052,0.581517,Normal
3,-0.370973,0.939034,0.606823,Normal
19,0.625227,0.608809,0.230216,Normal
22,-1.01302,1.03651,0.903482,Warning
15,-3,0.441025,0.681531,Warning
3,-0.210704,0.330676,0,Warning
5,3.42599,1.12564,0.692768,Warning
21,1.42138,0,0.966506,Critical
8,3.33802,0.364693,0.758631,Warning
8,0.680989,0.135814,0,Normal
5,0.284327,0.537592,0.371151,Normal
15,2.72857,0.27665,0.596369,Normal
8,2.55457,0.0695102,0.433069,Normal
12,-0.0764709,0.57225,0.453337,Normal
18,0.724854,0.266664,0.295092,Normal
9,0.73308,1.02897,0.139069,Normal
6,-2.81839,0.243498,0.740923,Warning
6,-0.00224477,0.310465,0.308724,Normal
17,3.22487,0.939755,0.579919,Warning
9,1.88804,0.305392,1,Critical
5,2.17083,0.95333,0.536885,Normal
3,-1.28296,0.110726,0.859049,Warning
16,-1.60825,0.24691,1,Critical
4,-0.804871,0.134499,0.364325,Normal
17,0.866505,0.897751,0.0124601,Normal
15,-2.76981,0.928817,0.516203,Normal
13,-0.884913,0.442248,0.436316,Normal
10,0.700605,0.864329,0.126951,Normal
21,0.140205,0.324985,0.353461,Normal
6,-0.406159,0.427933,0.462586,Normal
20,-2.16785,0.746956,0.864951,Warning
22,0.472751,0.399793,0.521944,Normal
9,2.61739,0.562962,0.767844,Warning
10,-1.43871,0.492671,0.541398,Normal
18,1.39401,0.723686,0.90225,Critical
23,1.67865,0.794337,0.77874,Warning
3,0.536401,0.400625,0.572752,Normal
1,-0.0338248,0.765129,0.147429,Warning
4,-2.33723,1.16766,0.299251,Normal
2,-2.23948,0.871746,0.239958,Warning
14,-1.27761,0.265225,0.846026,Warning
6,-2.64511,0.615203,0.91,Critical
1,0.208357,0.362245,0.109337,Normal
11,-0.277326,0.114338,0,Normal
11,-0.846903,0.877679,0.151135,Normal
7,0.141406,0.69161,0.119268,Normal
2,-2.11406,0.824396,0.935134,Critical
6,-0.636521,0.910986,0,Normal
10,-0.228987,0.650937,0,Normal
6,-2.05701,0.445351,0.670887,Warning
6,2.48282,0.241754,0.971355,Critical
10,-2.27637,0.615405,1,Warning
1,0.461566,0.128764,0.302169,Normal
2,-2.08865,1.06236,0.718405,Warning
15,0.377151,0.876729,0.32213,Normal
2,-0.178805,0.543198,0,Normal
12,2.11875,0.227392,0.69441,Warning
19,-0.382509,0.578019,0,Normal
22,1.48714,1.09944,0.0631693,Warning
11,2.19849,0.314307,0.616426,Warning
2,1.86687,0.100918,0.504756,Normal
13,-0.405442,0.73962,0.204766,Normal
21,-0.0469482,0,0.170091,Normal
23,-1.52288,0,0.43345,Normal
10,2.11641,0.296876,0.371618,Normal
23,-3,0.501368,0.7551,Warning
12,-0.205494,1.31579,0.151116,Normal
1,-0.902391,0.603821,0.314863,Normal
15,-0.0494299,0.241176,0.0695683,Normal
17,-0.609002,0.25707,0.069375,Normal
13,1.44871,0.579236,0.403599,Normal
4,-0.687079,0,0.0937541,Normal
8,-2.86213,1.3085,0.49602,Normal
20,1.23191,0.600182,0.812868,Warning
23,2.2756,0.765967,0.738261,Warning
5,-1.37164,0.0831302,0.667937,Warning
5,0.362303,1.15475,0.572332,Normal
20,-0.119588,0.17516,0.0675464,Normal
1,2.62125,0.566935,0.838055,Warning
17,2.44978,0.840928,0.668567,Warning
11,0.362505,0.422073,0.00355883,Normal
7,0.960837,0.947687,0.392549,Normal
20,-0.993407,0,0,Normal
23,-1.12468,0.0859468,0.668794,Warning
19,1.2139,0.0999272,0.790264,Warning
1,-0.179945,0.452242,0.40904,Normal
20,1.05757,0.345403,0.714215,Warning
3,3.43943,0.766654,0.666678,Warning
18,3.8457,0.853346,0.635724,Critical
20,-0.271684,0.432228,0.232756,Normal
8,-1.62979,0.722458,0.683714,Warning
0,0.963589,0.564538,0,Normal
6,-0.492737,0.959443,0.0567612,Normal
8,-0.228691,0.806593,0.304043,Normal
0,-2.87984,0.202884,0.812722,Normal
7,3.29438,0.845356,0.568233,Normal
6,2.49775,1.207,0.991115,Critical
7,-0.781077,0.736856,0.433478,Normal
20,-0.0365619,0.847896,0.217189,Normal
22,1.00733,0.670124,0.939035,Warning
13,0.753655,0.734258,0.425207,Normal
8,1.47507,0.805253,0.468403,Normal
1,1.65977,0.452978,0.975502,Critical
9,0.08483,0.354893,0.195238,Normal
4,-0.150299,1.07654,0.462332,Normal
12,0.0513339,1.74173,0.403972,Normal
16,0.82108,1.16966,0.400912,Normal
15,0.0184522,0.231826,0.132829,Normal
8,4.74417,0.616964,1,Critical
10,-1.08327,0.318598,1,Warning
16,-0.566863,0.960905,0.304689,Normal
14,-0.773343,0.801422,0.533117,Normal
4,-1.23743,0.172263,0.950085,Critical
10,-0.156945,0.233492,0.48798,Normal
10,-0.994171,0.314456,0.162188,Normal
16,0.454446,0.405466,0.0911641,Normal
13,0.324896,0,0.250479,Normal
8,1.14433,0.367583,0.662214,Warning
9,-0.437208,1.25963,0.141019,Normal
18,-2.15203,0.0786169,0.617519,Warning
20,-1.94392,0.778753,0.807354,Warning
22,-0.456059,1.47964,0.300477,Normal
7,1.73678,0.0548285,0.754026,Warning
14,-0.113983,0.915749,0.376798,Normal
0,-0.452777,0.747305,0.394989,Normal
22,2.80965,0.409647,0.258206,Normal
20,-0.910802,0.220458,0.186308,Normal
4,-3.90781,0,1,Critical
0,-0.355971,1.15387,0.410423,Normal
5,2.76141,1.24047,0.812036,Warning
4,-1.35289,1.52147,0.811982,Warning
15,0.519096,0,0,Normal
21,1.52558,0.34899,0.283971,Normal
22,1.95162,0.644027,0.789754,Warning
20,0.56959,0.71553,0.777241,Warning
17,0.459831,0,0.163749,Normal
13,3.10033,0,0.524571,Normal
19,0.352602,0.550769,0,Normal
11,-0.312321,1.02919,0.478074,Normal
9,-2.39478,1.36147,0.356401,Normal
17,-3,1.15668,0.835499,Warning
8,-0.301339,0.73827,0,Normal
22,-2.88753,0.557313,0.663802,Warning
10,-2.41591,0.728029,0.581733,Normal
18,-2.95343,1.26066,0.948754,Critical
0,3.80343,1.50225,0.441415,Normal
14,0.514399,0.0655538,0.0877498,Normal
4,-0.603827,0.688914,0.925876,Warning
8,1.54157,0.214175,1,Critical
22,1.32303,0.504197,0.541914,Normal
11,-1.12303,0.235121,0.274783,Normal
6,-0.778826,0.343078,0.538833,Normal
10,0.35483,1.25409,0.383113,Normal
13,-0.51839,0.425919,0.364275,Normal
5,1.41316,0.91178,0.872458,Warning
4,2.59858,0.350195,1,Critical
14,-1.3033,0.510676,0.64442,Warning
1,-0.570098,0.754758,0.357214,Normal
0,-0.568596,1.11793,0,Normal
20,0.127207,0.0186064,0.496953,Normal
6,-0.0306889,0.536144,0.468868,Normal
13,0.140519,0.432508,0.0183436,Normal
6,-1.64581,1.19252,0.448363,Normal
19,-1.69861,1.24878,1,Critical
13,0.348693,0.0247182,0.221827,Normal
19,1.96799,0.19242,0.444709,Normal
9,-0.574245,1.39872,0.359025,Normal
17,-0.195905,0,0,Normal
11,0.194335,0.127444,0.345866,Normal
16,0.333339,0.500501,0,Normal
23,1.18841,0.102717,1,Warning
14,-1.30965,0.643324,1,Critical
19,-0.488995,1.11901,0,Normal
10,2.70064,0.847972,0.362497,Normal
16,2.0435,0.929392,1,Critical
13,0.092999,1.12899,0.299442,Normal
18,-2.16499,0.146006,0.467112,Normal
3,-0.460911,0.305671,0.19045,Normal
16,2.78139,0,1,Critical
17,-0.229424,0,0.537442,Normal
4,1.84173,1.05024,0.845257,Warning
14,-0.224698,0,0.605772,Normal
10,-0.838086,0.859781,0.64428,Warning
23,-0.398213,0.324606,0.522204,Normal
5,-2.08118,0.933993,0.817055,Warning
18,1.10876,0.379602,0.89824,Warning
13,3.3708,0.562626,0.826325,Warning
9,0.239315,0.336962,0,Normal
13,0.764483,1.1293,0.920421,Warning
23,-0.519583,0.778235,0.323409,Normal
7,0.0427701,0.455771,0.592371,Normal
2,2.60463,1.29338,0.477089,Warning
5,-0.465211,0.682222,0,Normal
19,-0.565499,0.578723,0.00049727,Normal
12,1.28464,0.423579,1,Critical
9,0.730192,1.37238,0,Normal
17,-0.2981,1.39396,0.331579,Normal
20,0.20444,0.444434,0.610452,Normal
19,-1.3661,0.237427,0.514618,Normal
4,0.989067,0.821892,0.304067,Normal
10,2.24689,0.41412,0.737341,Warning
17,-2.27489,1.132,1,Critical
13,-0.270913,0.664766,0.374663,Normal
11,-1.30428,0.60518,0.724375,Warning
23,0.318757,0.693577,0.392684,Normal
11,-1.58797,0.643039,0.789104,Warning
5,-1.36594,0.649308,0.651671,Warning
22,1.1824,1.04843,0.499688,Normal
20,0.239374,1.12716,0.508394,Normal
12,3.06793,0.782499,0.391729,Normal
19,-2.48671,1.24018,0.795264,Warning
12,-2.76405,0.867873,0.604949,Warning
21,-3,0.638797,0.936136,Critical
16,-0.452317,0.618976,0.12223,Normal
22,1.1987,1.09324,0.537737,Warning
3,0.0919597,0.125084,0.0732636,Normal
20,-0.608273,0.484083,0.165144,Normal
23,0.592566,0.014295,0,Normal
5,0.297723,0.659303,0,Normal
14,-0.164754,0.366691,0.355402,Normal
4,-0.303969,0.355211,0.436912,Normal
13,-2.63041,0.358872,1,Critical
21,-0.516096,0.193086,0,Normal
6,-3.49823,0.432829,1,Critical
16,1.0142,0,0.977264,Warning
5,-0.84522,0.691471,0.155928,Normal
5,0.0259601,0.923738,0.322888,Normal
19,-1.72718,1.01266,0.973007,Critical
7,-0.0385143,0.135749,0.589045,Normal
15,0.640684,0.333914,0.292061,Normal
6,-0.0922492,0.17602,0,Normal
21,-2.90686,0.120325,0.872866,Warning
4,-3.97292,0.834643,0.663251,Warning
9,0.346722,0.489021,0.0508065,Normal
13,-0.257055,0.772444,0,Normal
2,-1.06609,0.804052,0.338194,Normal
16,-1.6929,0.180824,0.383037,Warning
17,-3,0.587907,0.647316,Warning
14,3.16641,0,0.383318,Normal
5,0.495217,0.869814,0.572702,Normal
6,-2.07599,0.437855,0.215448,Normal
19,-0.334936,0.662919,0.575943,Normal
10,1.28476,0.993607,0.736091,Warning
19,-3,0.76738,1,Critical
19,1.00586,0.598606,0.267456,Normal
17,0.112764,0.319863,0,Normal
12,1.44182,0,0.516063,Normal
4,2.37359,0.58647,0.779897,Warning
9,3.19563,0.0193298,0.755033,Warning
19,-2.16572,0.547063,1,Critical
8,0.000571454,0,0.617373,Normal
16,-0.161683,0.00678012,0,Normal
15,0.0736009,0.421869,0.672684,Normal
15,1.6897,0.372044,0.833452,Warning
9,0.0800364,0.454739,0.367288,Normal
12,-1.47029,0.247993,0.427692,Normal
11,-1.41704,0.774533,0.285478,Normal
15,0.674924,0.730745,0.230756,Normal
7,-0.23083,0.692308,0.401755,Normal
12,-0.598071,0.619308,0.462481,Normal
19,0.239072,0.466592,0.0755692,Normal
17,-0.583221,0.273218,0,Normal
20,-1.23616,0.422362,0.376522,Normal
15,-3,0.391143,0.631835,Warning
15,0.910646,0.423169,0.453105,Normal
13,-1.3596,0.645488,0.896822,Warning
8,-0.015625,1.20783,0,Normal
