AgeMonths,RelativeDeviation,StdDevMinutes,PctDaysOutOfRange,Direction,Label
11,-0.540805,2.71583,0.694329,-1,Warning
2,-1.59091,16.6641,0.759372,-1,Warning
17,0.298293,36.4033,0.237472,1,Normal
19,-0.888546,43.9356,0.158961,-1,Normal
0,-1.88209,31.676,1,-1,Warning
15,0.099181,3.32827,0.672347,1,Normal
17,-0.758593,62.6329,0.247332,-1,Normal
12,-0.103253,0,0.260876,-1,Normal
0,1.348,22.5103,0.683425,1,Normal
22,0.776144,25.7725,0.156483,1,Normal
5,-2.66491,55.9788,0.764768,-1,Warning
13,-2.48342,57.1185,1,-1,Warning
13,-1.49308,52.5124,0.433787,-1,Normal
13,-0.208081,40.8015,0.426273,-1,Normal
11,-0.155141,46.9282,0.311081,-1,Normal
19,-3.46812,35.035,0.469525,-1,Normal
14,0.0275853,30.05,0.348178,1,Normal
0,0.604389,16.334,0.620551,1,Normal
17,0.480163,61.9079,0.0894051,1,Normal
13,1.75522,24.5658,0.81461,1,Normal
17,-0.685781,29.0407,0,-1,Normal
12,0.0616105,0,0.311074,1,Normal
17,-0.0216282,7.03118,0.778102,-1,Normal
22,-0.153734,34.0906,0.14377,-1,Normal
14,1.47252,35.4647,0.72968,1,Normal
4,-2.54747,47.424,0.916797,-1,Warning
10,0.018255,27.8923,0.336063,1,Normal
22,-3.77928,31.628,1,-1,Warning
6,-0.197616,31.0595,0.19292,-1,Normal
2,1.4049,34.127,0.46737,1,Normal
20,0.37547,19.793,0.210314,1,Normal
2,0.277149,14.2634,0.217461,1,Normal
1,2.93356,12.0684,0.62359,1,Normal
13,1.51576,33.3464,0.434806,1,Normal
20,3.84611,44.0843,0.833361,1,Normal
5,0.00738887,1.11682,0,1,Normal
23,-0.472006,32.6456,0.0822525,-1,Normal
23,0.0490196,32.4398,0.41212,1,Normal
19,-0.0556734,29.9896,0.526693,-1,Normal
15,0.394219,26.1137,0,1,Normal
15,-2.2679,63.0765,0.745963,-1,Warning
22,-0.432267,39.9126,0.0336723,-1,Normal
7,-2.37611,33.4253,0.60051,-1,Warning
16,-0.203807,39.707,0.415997,-1,Normal
11,-0.860087,13.9359,0.718343,-1,Warning
4,1.91103,58.9139,1,1,Warning
17,-0.445997,16.8425,0.278896,-1,Normal
3,0.982596,45.836,0.0752222,1,Normal
6,-0.928179,73.4263,0.320667,-1,Normal
9,0.559076,54.6529,0.679708,1,Normal
1,0.66159,75.0721,0.589251,1,Normal
17,1.7358,12.3253,0.795186,1,Normal
16,-2.27394,11.2568,0.493876,-1,Normal
22,0.813118,43.6662,0.525579,1,Normal
4,0.681814,3.1117,0.272478,1,Warning
6,-0.700273,33.2945,0.10071,-1,Normal
11,0.703436,58.7649,0,1,Normal
17,-0.734412,50.1599,0.190098,-1,Normal
16,0.183693,11.1777,0.0819004,1,Normal
2,1.64832,47.0138,1,1,Warning
2,-0.651304,65.6052,0.0641874,-1,Normal
8,-0.566332,44.2725,0.260397,-1,Warning
12,-0.0431806,27.2829,0.546685,-1,Normal
1,0.33903,36.9157,0.334988,1,Normal
21,2.5781,41.0305,0.856874,1,Normal
2,-0.118622,56.5564,0.42365,-1,Normal
10,0.0405822,0,0.0817064,1,Normal
14,-0.349072,59.9535,0.134547,-1,Normal
2,-0.254467,35.5811,0.260674,-1,Normal
16,1.21961,37.0556,0.425616,1,Normal
13,1.47875,61.4113,1,1,Normal
18,2.1449,18.4518,0.85609,1,Normal
9,-2.59166,30.1458,0.63724,-1,Warning
2,2.08151,20.3678,0.862877,1,Normal
1,2.52074,44.0051,0.910012,1,Warning
13,0.614061,40.615,0.911976,1,Normal
13,0.67912,38.2251,0.222635,1,Normal
22,0.571893,12.0063,0.158278,1,Normal
18,-3.52102,75.5639,0.519089,-1,Normal
19,0.131207,56.2661,0.0444756,1,Normal
1,-3.69844,45.3308,1,-1,Warning
5,-0.428738,26.7431,0.350008,-1,Normal
6,0.232508,30.5727,0.205448,1,Normal
0,-0.382,10.6966,0.146594,-1,Normal
23,-0.280057,38.2372,0.0923238,-1,Normal
22,-0.557223,64.2131,0.532482,-1,Normal
7,-2.04199,44.618,0.861681,-1,Warning
11,2.39455,46.6359,0.625353,1,Normal
1,0.739374,2.04456,0.11128,1,Normal
0,-0.400361,37.5216,0.543593,-1,Normal
18,1.08427,28.7783,0.634885,1,Normal
21,0.304997,65.8499,0,1,Normal
23,-0.486092,42.6173,0.0782483,-1,Normal
4,0.374825,35.019,0.444745,1,Normal
8,-0.0746715,50.4047,0.1926,-1,Normal
14,-0.348002,54.9153,0.448866,-1,Normal
13,-3.07051,4.74195,0.810877,-1,Normal
8,-1.0998,18.5957,0.982695,-1,Warning
1,-1.19691,33.8471,0.738057,-1,Warning
0,-0.0686795,13.0075,0.413415,-1,Normal
2,0.533432,28.5988,0.0547924,1,Normal
7,0.829186,37.28,0.428126,1,Warning
15,0.0533523,61.1875,0.333777,1,Normal
1,3,13.122,0.813663,1,Normal
22,0.327516,45.3456,0,1,Warning
13,-0.988967,73.0447,0.224284,-1,Normal
12,0.874825,49.2907,0.289188,1,Normal
21,-0.570858,32.9995,0.119934,-1,Normal
2,1.7375,16.9112,1,1,Warning
0,-2.75343,46.6064,0.726046,-1,Warning
17,-0.744495,35.394,1,-1,Warning
11,-0.283253,8.19005,0.188775,-1,Normal
23,0.230676,0,0,1,Normal
1,3,66.4576,0.770851,1,Normal
10,-0.519071,10.7646,0.491218,-1,Normal
13,-3.46581,56.9082,1,-1,Warning
20,-0.389007,56.108,0.0371799,-1,Normal
3,0.545263,29.5627,0.563656,1,Normal
17,0.757691,45.2198,0,1,Normal
21,-2.04876,46.309,0.924535,-1,Warning
21,-0.145077,28.2531,0,-1,Normal
15,-0.312989,59.6672,0.271244,-1,Normal
19,0.0722961,36.4914,0.114005,1,Normal
1,-0.77574,56.124,0.0809537,-1,Normal
16,-2.84126,13.0152,0.995813,-1,Warning
15,-0.386788,63.9543,0.328824,-1,Normal
6,1.05179,40.4718,0.647757,1,Warning
18,-1.07615,67.5791,0.59353,-1,Normal
0,0.885513,29.2567,0.546792,1,Normal
19,2.10389,32.0486,0.686667,1,Normal
22,3.38843,44.7495,0.52442,1,Normal
4,-0.567777,30.7498,0.469783,-1,Normal
1,-0.895267,37.4363,0.228527,-1,Normal
7,1.59801,24.0794,0.835427,1,Normal
19,-0.804679,59.373,0,-1,Normal
8,-0.374995,35.8396,0.452973,-1,Normal
4,0.535907,31.9137,0.151937,1,Normal
19,2.39055,0,0.521768,1,Normal
7,-0.138706,39.776,0.599959,-1,Normal
4,0.261896,66.9351,0.343873,1,Normal
2,-0.522524,59.3919,0.353414,-1,Normal
6,-0.17515,39.941,0,-1,Normal
12,2.05782,2.83656,0.931402,1,Warning
5,2.72609,57.677,0.582292,1,Normal
20,0.337942,42.7301,0.526339,1,Normal
5,-2.70802,14.3884,0.809146,-1,Warning
9,-0.50747,55.9154,0.261443,-1,Normal
23,-0.242078,31.7582,0.226246,-1,Normal
19,0.47483,30.6755,0,1,Normal
10,-0.040305,6.48334,0.0070726,-1,Normal
17,2.48848,34.0327,0.842137,1,Normal
22,0.292338,6.07557,0.222647,1,Normal
0,-0.772129,33.6491,0.59449,-1,Normal
6,-0.418308,39.6643,0,-1,Normal
5,-1.60666,41.7194,0.595834,-1,Normal
8,-0.320565,53.6453,0.578453,-1,Normal
12,-0.0409778,8.65693,0.466041,-1,Normal
0,-0.780371,51.5985,0.179703,-1,Normal
16,-1.21876,40.7386,0.687388,-1,Warning
4,-0.0608012,32.737,0.449302,-1,Normal
21,1.54081,2.77342,0.466205,1,Normal
20,-1.80866,21.1453,0.99044,-1,Warning
0,-1.61825,49.1874,1,-1,Warning
14,-0.617327,57.4383,0.0443302,-1,Normal
17,-0.477011,53.7127,0.363329,-1,Normal
5,-1.92703,12.9049,0.778422,-1,Warning
6,-0.966121,66.3569,0.53557,-1,Normal
17,-0.418005,49.5557,0.489643,-1,Normal
5,0.00511538,33.1209,0.398919,1,Normal
6,-0.635145,31.8449,0.154827,-1,Normal
17,0.974689,24.8745,0.663819,1,Normal
0,3,3.2846,0.645026,1,Normal
17,0.151005,11.1673,0.764303,1,Warning
5,-0.965055,34.9828,0.103046,-1,Normal
15,-0.0744336,30.32,0.392064,-1,Normal
20,0.720454,25.4499,0.141649,1,Normal
1,-1.1584,46.319,0.638826,-1,Warning
21,0.530814,37.6628,0.589653,1,Normal
3,-1.8274,8.00094,0.801049,-1,Warning
14,-2.19266,31.2729,1,-1,Warning
19,0.403249,67.4179,0.0203561,1,Normal
7,-2.09793,27.4297,0.801918,-1,Warning
10,-0.298385,35.3341,0.352446,-1,Normal
21,-1.55586,44.5901,0.894421,-1,Warning
19,-2.82869,64.2248,1,-1,Warning
2,-3.08705,12.0406,0.913741,-1,Warning
19,1.19112,42.2329,0.957891,1,Normal
5,2.55019,33.7106,0.990118,1,Warning
8,-0.907876,45.026,0.459504,-1,Normal
16,0.229771,68.7188,0.169387,1,Normal
0,0.655251,21.5535,0.156848,1,Normal
16,1.52795,59.9027,0.999214,1,Warning
3,0.149663,2.5688,0.374818,1,Normal
19,-1.9377,36.7752,1,-1,Warning
13,-2.04372,90.5024,0.440913,-1,Normal
6,-1.71294,64.1292,0.882806,-1,Warning
1,0.426145,67.2763,0.354064,1,Normal
19,2.9431,50.2997,0.771596,1,Normal
23,1.01398,25.8574,0.774023,1,Normal
9,-2.82197,25.1422,0.753311,-1,Warning
7,-0.43114,56.5908,0.0130737,-1,Normal
2,-2.14599,34.0399,1,-1,Warning
9,0.630474,35.5034,0.312774,1,Normal
19,1.58045,21.2448,0.895915,1,Normal
16,1.44324,57.1914,0.718974,1,Normal
10,-2.71532,31.6774,0.315461,-1,Warning
21,-1.17346,43.5987,0.994918,-1,Warning
2,2.85275,61.0369,0.548346,1,Normal
8,-0.119331,36.0436,0.402405,-1,Normal
12,-1.17054,29.9633,0.82044,-1,Warning
16,-1.56332,59.0832,0.833615,-1,Warning
23,1.92628,51.0627,0.850416,1,Normal
20,-0.146287,55.0485,0.227439,-1,Normal
13,0.119387,27.2989,0,1,Normal
6,3,42.6842,0.740024,1,Normal
13,3.37465,48.0601,0.907405,1,Warning
17,1.52079,24.8938,0.640871,1,Normal
1,2.4697,44.5888,0.564877,1,Normal
18,-2.03088,59.9432,0.414342,-1,Normal
6,1.18416,57.8323,0.746945,1,Normal
15,0.823578,0,0.169948,1,Normal
16,0.900187,13.201,0.470107,1,Normal
17,-2.08959,67.74,0.737748,-1,Warning
0,-0.55346,11.6057,0.544401,-1,Normal
10,0.447319,20.9678,0.477504,1,Normal
6,-1.42797,7.08554,0.626609,-1,Warning
5,-0.220093,23.8834,0.151461,-1,Normal
15,0.735611,44.4314,0.137347,1,Normal
15,0.162037,14.2133,0.422956,1,Normal
8,2.32805,36.063,0.131496,1,Normal
1,1.82604,57.7856,0.500626,1,Normal
6,-0.0239434,36.9545,0.0491396,-1,Normal
18,-0.311857,50.5471,0.465019,-1,Normal
19,-0.294268,4.781,0.0163417,-1,Normal
18,-1.29518,47.8679,0.743296,-1,Warning
12,1.20293,16.4098,0.220051,1,Normal
16,-0.296107,15.0375,0.25802,-1,Normal
16,3.2681,53.634,1,1,Warning
2,1.18423,56.7434,0.633048,1,Normal
9,0.303914,43.3546,0.391044,1,Normal
19,1.59317,15.3115,0.754891,1,Normal
16,-1.69315,43.3416,0.583801,-1,Normal
19,0.371504,19.1354,0,1,Normal
0,-0.0535426,36.7883,0,-1,Normal
4,-3.9277,24.8471,0.804352,-1,Warning
10,1.63544,39.8343,0.875184,1,Normal
7,1.17643,46.5968,0.74606,1,Normal
22,0.0553843,0.730842,0.338447,1,Normal
6,0.0533872,30.5961,0.113978,1,Normal
9,0.779919,10.3328,0.513366,1,Normal
21,1.0091,49.0206,0.395008,1,Normal
8,0.812526,41.1359,0.61335,1,Normal
16,0.00118071,20.4715,0.151394,1,Normal
13,-1.98826,55.8019,1,-1,Warning
12,-0.536232,5.7913,0.556612,-1,Normal
19,0.729946,43.7541,0.181234,1,Normal
4,-0.570161,8.35816,0.202105,-1,Normal
7,2.48647,44.1089,0.974666,1,Warning
8,-0.90033,14.5201,0.322153,-1,Normal
11,-0.0213837,24.8451,0.287445,-1,Normal
11,-0.365973,40.2903,0.2484,-1,Normal
13,-0.740067,40.4226,0,-1,Normal
13,1.96122,27.0816,1,1,Warning
22,-0.70506,73.7524,0,-1,Normal
5,0.0503392,38.5323,0.550468,1,Normal
15,0.327067,14.6313,0.381676,1,Normal
17,3.14992,44.2132,0.573704,1,Normal
21,-0.54444,25.5191,0.200941,-1,Normal
13,-1.35057,20.4222,0.710122,-1,Warning
16,-1.53104,56.2747,0.398306,-1,Normal
9,0.373452,24.8265,0,1,Normal
22,-4.55781,32.7664,1,-1,Warning
17,0.787855,7.30846,0.47965,1,Normal
5,-0.271845,32.7452,0.131617,-1,Normal
9,0.0810102,39.3796,0.24234,1,Normal
23,-4.36472,21.6426,0.669028,-1,Warning
9,0.894594,50.5847,0.345889,1,Normal
4,0.265851,43.0491,0.147367,1,Normal
17,0.962908,29.9736,0.0880696,1,Normal
20,3.2145,39.2692,0.971098,1,Warning
21,-2.32378,5.77731,0.776828,-1,Warning
19,-0.378979,27.3577,0.419429,-1,Normal
20,0.222883,32.6873,0.330208,1,Normal
15,-1.23929,76.0387,1,-1,Warning
1,1.55157,2.75127,0.978783,1,Warning
8,0.599027,26.9873,0.234798,1,Normal
4,1.14103,30.4867,0.569889,1,Normal
10,1.95469,18.6692,0.198111,1,Normal
22,-2.42031,52.4292,0.867475,-1,Warning
19,-0.0855914,13.9304,0.27857,-1,Normal
7,0.0277445,28.8389,0.32822,1,Normal
6,0.324036,38.9322,0.210225,1,Normal
9,0.53328,0,0.0543046,1,Normal
3,0.58674,17.5034,0.313381,1,Normal
0,0.181613,20.9736,0.175509,1,Normal
22,-0.790481,28.8923,0.201681,-1,Normal
4,-0.0647951,6.72583,0.306805,-1,Normal
22,-1.28297,67.4991,1,-1,Warning
12,2.24525,0.760791,0.929483,1,Warning
2,-1.02033,54.5022,0.525126,-1,Normal
11,1.18601,50.6763,0.398018,1,Normal
8,3,45.1201,0.756252,1,Normal
12,2.02551,4.03666,1,1,Warning
0,-0.143266,32.1014,0.295993,-1,Normal
5,-0.216839,39.5272,0.428226,-1,Normal
11,-1.99562,43.7151,0.647452,-1,Warning
3,-0.606797,77.9619,0.250017,-1,Normal
6,-2.11503,39.7918,0.637124,-1,Warning
6,-0.557819,24.5602,0.282248,-1,Normal
19,0.742904,39.3126,0.349578,1,Normal
9,2.41797,23.5354,0.804053,1,Normal
18,0.762287,32.0066,0.708728,1,Normal
19,0.379631,0,0.453582,1,Normal
11,1.75266,16.5793,0.614266,1,Normal
21,-0.384987,55.5336,0.0835213,-1,Normal
15,-1.70814,73.5485,0.77674,-1,Warning
9,1.80618,51.7754,1,1,Warning
17,-0.168125,0,0.214543,-1,Normal
7,-0.338802,2.38111,0.385109,-1,Normal
14,-0.946716,63.479,0.138277,-1,Normal
16,4.1418,36.9678,1,1,Warning
13,1.89817,30.2665,0.894109,1,Normal
5,1.51028,23.5349,1,1,Warning
3,-3.51134,31.4785,0.54699,-1,Normal
21,-0.215108,39.5464,0.365907,-1,Normal
17,-0.921008,46.3384,0.0882933,-1,Normal
0,-0.496982,12.6961,0.473643,-1,Normal
22,-2.14876,33.0756,0.789264,-1,Warning
20,-2.62512,2.43839,0.736553,-1,Warning
13,-3.00427,61.1519,1,-1,Warning
9,-0.59677,0,0.0847593,-1,Normal
3,-2.43551,36.4919,0.73126,-1,Warning
9,-0.733966,38.1003,0.354795,-1,Normal
22,0.850234,17.1904,0.469175,1,Normal
8,-1.03049,58.2841,0.642547,-1,Warning
17,-1.8058,31.0851,0.627123,-1,Warning
10,0.4165,27.5386,0.256883,1,Normal
1,-0.743529,44.3416,0.0179678,-1,Normal
13,0.33644,10.8106,0.553874,1,Normal
13,-1.02802,20.5449,0.948527,-1,Warning
13,0.43005,50.1191,0.418577,1,Normal
5,-1.76236,34.3426,0.82635,-1,Warning
20,1.17431,20.7097,0.154113,1,Normal
20,0.0449957,47.0193,0.483399,1,Normal
20,1.61828,0,0.653745,1,Normal
4,-1.23402,60.0621,1,-1,Warning
21,-1.71387,43.9457,0.615973,-1,Warning
5,-0.473633,46.2404,0.748809,-1,Warning
23,0.292923,35.8014,0.837149,1,Warning
6,-0.20322,35.8667,0.0774785,-1,Normal
0,0.340456,27.7787,0.0010388,1,Normal
1,-0.900256,9.79425,0.301766,-1,Normal
8,0.194512,29.9921,0.838405,1,Normal
15,-0.473249,0,0,-1,Normal
6,2.39314,19.4449,0.649622,1,Normal
21,-0.588796,53.6507,0,-1,Normal
23,-0.0890695,36.7085,0.0284929,-1,Normal
8,2.35476,31.4358,0.393645,1,Normal
21,-1.59597,37.9991,0.269041,-1,Normal
8,0.870878,40.1477,0.0468903,1,Normal
18,-0.347741,46.0803,0.223228,-1,Normal
12,0.867843,16.0845,0.326276,1,Normal
3,-0.0888909,36.7025,0.26798,-1,Normal
17,1.18519,29.0025,0.70312,1,Normal
11,0.842264,45.4039,0.494367,1,Normal
16,1.53259,30.2543,1,1,Warning
13,0.979268,51.1418,0.946706,1,Normal
10,1.1074,60.114,1,1,Normal
11,1.13596,53.0973,1,1,Normal
7,0.0695257,34.5687,0.393331,1,Normal
20,0.215245,14.9016,0.134988,1,Normal
7,0.105746,56.8243,0.447177,1,Normal
20,-3.05026,41.6708,0.544466,-1,Normal
3,-0.380359,0,0.526668,-1,Normal
19,2.0842,31.5734,0.720017,1,Normal
5,0.989671,0,0.391763,1,Normal
22,-0.442395,7.27287,0.309021,-1,Normal
4,-0.37536,29.8169,0.387491,-1,Normal
16,0.0655033,30.1358,0.356149,1,Normal
15,-1.74818,38.3108,1,-1,Warning
21,-4.33528,17.3979,1,-1,Warning
20,-0.942533,36.9046,0.632288,-1,Warning
7,-0.244224,57.1388,0,-1,Normal
4,-0.159493,4.93932,0,-1,Normal
14,0.672136,59.0125,0.640379,1,Normal
6,-0.653494,0.535314,0.23463,-1,Normal
1,-0.359637,54.4141,0.342182,-1,Normal
3,0.222653,57.5351,0.443733,1,Normal
18,0.00835546,54.3619,0.69618,1,Normal
10,0.978489,0,0.158017,1,Normal
18,-2.79586,77.38,1,-1,Warning
22,0.428295,89.6538,0.495941,1,Normal
19,-2.38503,10.7206,0.55552,-1,Normal
7,-1.75841,72.5573,1,-1,Warning
5,-2.64266,55.8318,0.428396,-1,Normal
5,-0.161381,53.1273,0.264438,-1,Normal
15,-2.33144,45.3979,0.566406,-1,Normal
2,-0.0343408,42.9142,0.260373,-1,Normal
19,0.58964,2.98144,0.21216,1,Normal
9,-2.57191,20.2025,0.825114,-1,Warning
14,0.174163,37.6565,0.52859,1,Normal
5,-0.208805,24.3869,0,-1,Normal
23,-0.356928,16.0525,0.173568,-1,Normal
19,0.34053,34.6667,0,1,Normal
3,-0.304799,31.7054,0,-1,Normal
18,-1.45191,39.3003,0.683937,-1,Warning
19,0.65732,40.2281,0,1,Normal
11,-0.0351865,50.9103,0.113648,-1,Normal
8,-0.175552,42.4966,0.67925,-1,Normal
14,0.43517,0.81942,0.0578097,1,Normal
14,0.0925601,22.0859,0.230494,1,Normal
6,0.677496,16.2577,0.493438,1,Normal
4,1.79114,30.3783,0.629592,1,Normal
2,3,24.1537,0.865204,1,Normal
22,-0.0754857,18.8473,0.148087,-1,Normal
9,-1.95142,67.2478,0.510785,-1,Normal
1,3,35.4294,0.927869,1,Warning
3,2.8109,14.4642,1,1,Warning
16,1.42264,50.4145,0.755478,1,Normal
22,0.354436,81.608,0.561311,1,Normal
21,0.197906,34.854,0.0323284,1,Normal
12,-3.95259,27.7057,0.586664,-1,Normal
12,-0.0223607,41.9997,0.234344,-1,Normal
22,-2.80704,45.9154,0.697456,-1,Warning
6,-0.36713,38.9959,0,-1,Normal
20,-2.55292,44.4789,0.678761,-1,Warning
19,0.177065,68.1093,0.368374,1,Normal
13,-0.982435,39.1785,0.146188,-1,Normal
10,-3.58159,41.5752,0.375118,-1,Normal
0,0.12082,0,0.862608,1,Normal
5,-3.05807,45.1334,0.998074,-1,Warning
15,-0.224757,48.1743,0,-1,Normal
4,2.16085,46.5282,1,1,Warning
20,3.12082,57.2447,0.614581,1,Normal
8,0.815906,3.77954,0.536145,1,Normal
1,-0.669146,19.1785,0.190883,-1,Normal
12,0.894268,74.4366,0.479147,1,Normal
4,2.53696,44.0054,0.636466,1,Normal
21,-1.11582,25.1552,0.829812,-1,Warning
3,0.416985,21.3013,0.576852,1,Normal
23,4.06309,30.8834,0.598316,1,Normal
15,-0.0720496,31.336,0.146358,-1,Normal
19,0.722561,64.2292,0.399077,1,Normal
18,-0.293925,0,0.464896,-1,Normal
4,0.931725,64.3165,0.00616562,1,Normal
5,-0.858377,16.3491,0.414465,-1,Normal
11,-1.31716,53.8769,0.38987,-1,Normal
2,0.0329514,50.1265,0.412471,1,Normal
0,-0.095365,58.9459,0,-1,Warning
18,-2.62224,29.0833,0.182329,-1,Normal
0,-3.07083,44.456,0.819396,-1,Warning
11,2.0345,42.8282,0.397646,1,Normal
19,2.90677,21.1515,0.822449,1,Normal
14,3.70208,29.7911,0.819725,1,Normal
14,0.379208,7.27365,0.178582,1,Normal
6,-0.726465,32.3676,0.360765,-1,Normal
8,0.850058,27.3637,0.202267,1,Normal
0,-0.494312,54.1971,0.704723,-1,Warning
1,-2.40873,25.2467,0.538511,-1,Normal
15,0.751244,42.8842,0.585246,1,Normal
17,-2.86525,49.512,0.646007,-1,Warning
8,-0.591719,21.8052,0,-1,Normal
3,-0.108122,4.89514,0.758032,-1,Normal
20,1.02969,24.759,1,1,Normal
8,0.0046261,45.4139,0.481358,1,Normal
6,-3.32023,38.5452,0.874444,-1,Warning
2,2.99082,19.3452,1,1,Warning
9,-1.08835,44.1188,1,-1,Warning
2,-2.44504,73.5249,0.882161,-1,Warning
4,2.81012,30.7302,0.54875,1,Normal
20,0.387059,34.8863,0.505986,1,Normal
9,-0.745315,55.1888,0,-1,Normal
15,2.31064,14.2175,0.982471,1,Warning
15,-0.0866364,35.9027,0,-1,Normal
23,-1.41477,28.5754,0.853287,-1,Warning
17,-2.37321,51.4259,1,-1,Warning
17,-1.02147,34.5261,0.680422,-1,Warning
10,-0.809614,43.6996,0.424728,-1,Normal
1,2.24667,5.85933,0.927285,1,Warning
3,0.43082,32.1384,0.710239,1,Normal
14,-0.868642,11.1514,0.369085,-1,Normal
4,-0.0979393,71.5658,0.266301,-1,Normal
22,-2.82638,40.8842,0.958396,-1,Warning
14,-0.544759,63.5723,0.236506,-1,Normal
17,1.00154,13.9259,0.582423,1,Normal
19,-1.77027,37.1517,0.539659,-1,Normal
23,1.84544,25.2496,0.593905,1,Normal
4,-0.198455,15.0721,0.437363,-1,Normal
0,1.60898,9.19187,0.689278,1,Normal
20,0.650161,73.9904,0.422137,1,Normal
10,1.86725,26.4263,0.742314,1,Normal
7,-1.60695,52.9548,1,-1,Warning
2,2.50745,22.9363,0.539174,1,Normal
18,-1.19811,58.2473,0.626529,-1,Warning
14,-2.02757,33.3895,0.350426,-1,Normal
7,2.35983,41.0116,1,1,Warning
0,-2.09305,21.2382,0.809856,-1,Warning
1,1.03342,43.9587,0.727163,1,Normal
0,-0.652875,33.6839,0.494111,-1,Normal
12,0.901617,53.7108,0,1,Normal
22,-3.94765,37.5336,0.369474,-1,Normal
13,-0.901066,45.4293,0.211128,-1,Normal
19,1.77056,37.8347,0.127008,1,Normal
15,-1.06015,37.4798,0.676322,-1,Warning
1,-0.989454,77.8454,0.357826,-1,Normal
7,-0.188333,25.5276,0.0562413,-1,Normal
11,-3.09907,35.9809,0.379547,-1,Normal
20,2.4981,39.8055,0.762427,1,Normal
7,0.987263,42.9789,0.420599,1,Normal
22,1.22579,29.9669,1,1,Normal
9,0.136447,33.4998,0,1,Warning
12,-0.0652092,38.2574,0,-1,Warning
15,-0.531018,36.8075,0,-1,Normal
15,0.982087,31.0907,0.473234,1,Normal
1,0.0491491,10.4187,0.119879,1,Normal
13,-1.61974,52.5013,0.361273,-1,Normal
22,-0.471744,0,0.043244,-1,Normal
15,0.141895,57.756,0.589969,1,Normal
2,-0.929504,12.2009,0.156948,-1,Normal
7,2.19793,67.5824,0.533371,1,Normal
7,1.97823,12.9292,0.853081,1,Normal
5,-0.608824,35.6606,0.0210656,-1,Normal
20,0.250622,26.8924,0.404751,1,Warning
22,-0.365826,44.194,0.140047,-1,Normal
13,1.14004,100.938,1,1,Normal
10,1.30916,42.2864,0.737348,1,Normal
21,1.88694,40.8707,0.632658,1,Normal
23,3.03377,25.9876,1,1,Warning
3,0.903185,50.1588,0,1,Normal
11,-0.119554,53.4308,0.368154,-1,Normal
4,-2.74983,11.4994,0.914654,-1,Warning
23,-0.0237312,64.3376,0,-1,Normal
8,0.639799,11.4409,0.0803642,1,Normal
13,2.37549,50.368,0.681826,1,Normal
2,2.13309,42.9309,0.406709,1,Normal
16,1.89395,23.9138,0.8913,1,Normal
11,3,43.6963,0.403758,1,Normal
1,-0.456167,15.7876,0.098041,-1,Normal
1,0.952422,30.6064,0.398372,1,Normal
0,0.196665,31.6854,0.335857,1,Normal
10,-3.8795,29.1189,0.784069,-1,Warning
22,-0.164812,24.6378,0.948974,-1,Normal
1,1.05244,23.0637,1,1,Normal
22,1.46289,26.9478,0.899284,1,Normal
13,1.18428,22.7049,0.910118,1,Normal
2,-0.341505,32.2437,0.472098,-1,Normal
1,-0.333756,40.6092,0.250823,-1,Normal
18,0.257125,10.7139,0.293278,1,Normal
3,1.95835,13.0615,0.81217,1,Normal
2,0.493839,44.0529,0.498296,1,Normal
16,1.67498,19.0651,0.743488,1,Normal
16,2.72918,17.1515,0.84266,1,Normal
19,-2.93177,19.2546,0.760332,-1,Warning
14,2.34787,13.6026,0.75171,1,Normal
2,-0.000229823,52.7074,0.457728,-1,Normal
2,0.273346,36.9086,0.210522,1,Normal
4,0.673377,4.30779,0.0196671,1,Normal
21,-0.197644,44.2997,0,-1,Normal
11,-0.647441,38.8295,0.182749,-1,Normal
21,-3.61585,35.7722,0.716846,-1,Warning
5,-1.64124,80.6231,0.816555,-1,Warning
8,-0.257942,67.0058,0.095216,-1,Normal
1,-0.589817,0,0,-1,Normal
15,-1.21625,39.7118,0.803954,-1,Warning
6,1.42315,70.2497,0.869512,1,Normal
6,2.36852,28.1716,1,1,Warning
19,3.31166,45.4509,0.501712,1,Normal
19,0.295296,50.1891,0.202163,1,Normal
6,-0.881014,0,0,-1,Normal
14,3.25918,41.6679,1,1,Warning
1,0.352832,69.5312,0.306223,1,Normal
23,-0.355363,33.946,0.320339,-1,Normal
21,-2.73094,71.5449,0.878713,-1,Warning
9,-1.82364,0,0.877547,-1,Warning
0,0.229222,31.387,0.302244,1,Normal
8,-1.23327,31.3554,1,-1,Warning
7,-3.08794,31.5868,0.625103,-1,Warning
2,-0.558457,20.3081,0.393465,-1,Normal
9,0.362959,37.6385,0,1,Normal
22,0.534708,18.3112,0.136943,1,Normal
5,-0.686059,42.7604,0.360515,-1,Normal
0,-2.89198,13.7312,1,-1,Normal
3,-0.468175,71.4057,0.42279,-1,Normal
4,0.472151,41.3996,0.144214,1,Normal
19,2.01903,28.8513,1,1,Warning
4,-0.339844,13.1675,0,-1,Normal
12,0.492771,48.211,0.627665,1,Normal
20,-0.374757,46.7157,0.0517349,-1,Normal
13,3.82728,64.5214,1,1,Warning
16,-1.84671,44.1933,1,-1,Warning
1,-0.290753,32.9864,0.175811,-1,Normal
2,-2.64742,34.2202,0.426737,-1,Normal
7,0.325524,8.85963,0.335235,1,Normal
15,-0.0477507,42.6688,0,-1,Normal
16,-0.516082,69.18,0,-1,Normal
